name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths
Churchill: The Power of Words,Winston Churchill,1,4.5,16.11,$,17.0,9780857501462,15,dataset/History-Archaeology/0000350.jpg
The Great War for Civilisation,Robert Fisk,1,4.5,21.59,$,23.0,9781841150086,15,dataset/History-Archaeology/0000351.jpg
Vietnam,Max Hastings,1,4.5,12.69,$,12.9,9780008133016,15,dataset/History-Archaeology/0000352.jpg
The Farmer's Wife 1930s Sampler Quilt,Laurie Aaron Hird,1,4.0,22.67,$,26.5,9781440241468,15,dataset/History-Archaeology/0000353.jpg
Bowling Alone,Robert Putnam,1,4.0,11.13,$,16.0,9780743203043,15,dataset/History-Archaeology/0000354.jpg
On Tyranny,Timothy Snyder,1,4.0,7.61,$,9.3,9780804190114,15,dataset/History-Archaeology/0000356.jpg
A History of the World in Twelve Maps,Jerry Brotton,1,4.0,12.36,$,13.9,9780141034935,15,dataset/History-Archaeology/0000358.jpg
Shake Hands With The Devil,Romeo Dallaire,1,4.0,13.99,$,15.0,9780099478935,15,dataset/History-Archaeology/0000359.jpg
The Tall Man,Chloe Hooper,1,4.0,11.68,$,16.0,9780099520764,15,dataset/History-Archaeology/0000360.jpg
The Battle for Spain,Antony Beevor,1,4.0,15.03,$,18.56,9780753821657,15,dataset/History-Archaeology/0000361.jpg
The King's Speech,Mark Logue,1,4.0,8.4,$,12.9,9780857381118,15,dataset/History-Archaeology/0000362.jpg
Waterloo,Bernard Cornwell,2,4.0,13.76,$,30.9,9780007539383,15,dataset/History-Archaeology/0000363.jpg
On China,Henry Kissinger,1,4.0,13.98,$,17.0,9780141049427,15,dataset/History-Archaeology/0000364.jpg
Vanished Kingdoms,Norman Davies,1,4.0,18.45,$,19.1,9780141048864,15,dataset/History-Archaeology/0000365.jpg
Spirit Catches You and You Fall Down,Anne Fadiman,1,4.0,13.48,$,15.0,9780374533403,15,dataset/History-Archaeology/0000367.jpg
Walden,Henry David Thoreau,1,4.0,7.96,$,8.8,9781784872410,15,dataset/History-Archaeology/0000368.jpg
The Uninhabitable Earth,David Wallace-wells,1,4.0,9.92,$,12.9,9780141988870,15,dataset/History-Archaeology/0000369.jpg
War,Sebastian Junger,1,4.0,9.73,$,12.9,9780007337712,15,dataset/History-Archaeology/0000370.jpg
Homage to Catalonia,George Orwell,1,4.0,6.81,$,8.8,9780141393025,15,dataset/History-Archaeology/0000371.jpg
Master Harold and the Boys,Athol Fugard,1,4.0,10.69,$,14.0,9780307475206,15,dataset/History-Archaeology/0000372.jpg
Lost Japan,Alex Kerr,1,4.0,8.23,$,12.9,9780141979748,15,dataset/History-Archaeology/0000373.jpg
Ma'am Darling,Craig Brown,1,3.5,10.36,$,12.9,9780008203634,15,dataset/History-Archaeology/0000374.jpg
How the World Works,Noam Chomsky,1,4.0,13.39,$,13.9,9780241145395,15,dataset/History-Archaeology/0000377.jpg
Zodiac,Robert Graysmith,1,4.0,8.29,$,9.3,9780425212189,15,dataset/History-Archaeology/0000378.jpg
The Autobiography,Benjamin Franklin,1,4.0,4.21,$,5.7,9780486290737,15,dataset/History-Archaeology/0000379.jpg
Schindler's Ark,Thomas Keneally,1,4.5,9.65,$,13.9,9780340936290,15,dataset/History-Archaeology/0000380.jpg
I Ching or Book of Changes,Wilhelm Richard,1,4.0,18.12,$,21.1,9780140192070,15,dataset/History-Archaeology/0000382.jpg
Collapse,Jared Diamond,1,4.0,18.95,$,24.0,9780143117001,15,dataset/History-Archaeology/0000383.jpg
The Gulag Archipelago: Experiment in Literary Investigation v. 1,Aleksandr Solzhenitsyn,1,4.5,19.02,$,23.95,9780061253713,15,dataset/History-Archaeology/0000385.jpg
Rise and Kill First,Ronen Bergman,1,4.5,20.03,$,25.2,9781473694712,15,dataset/History-Archaeology/0000386.jpg
Madness and Civilization,Michel Foucault,1,4.0,14.36,$,17.0,9780679721109,15,dataset/History-Archaeology/0000387.jpg
The Revenge Of Geography,Robert D. Kaplan,1,3.5,12.95,$,18.0,9780812982220,15,dataset/History-Archaeology/0000388.jpg
To Hell and Back,Ian Kershaw,1,4.0,13.98,$,17.0,9780141980430,15,dataset/History-Archaeology/0000389.jpg
Black Diamonds,Catherine Bailey,1,4.0,11.87,$,12.4,9780141019239,15,dataset/History-Archaeology/0000390.jpg
The Suspicions of Mr Whicher,Kate Summerscale,1,3.5,10.8,$,13.9,9780747596486,15,dataset/History-Archaeology/0000391.jpg
The Rebel,Albert Camus,1,4.0,9.89,$,12.4,9780141182018,15,dataset/History-Archaeology/0000392.jpg
I Shall Not Hate,Izzeldin Abuelaish,1,4.0,9.33,$,12.9,9781408822098,15,dataset/History-Archaeology/0000393.jpg
The Last Days of Socrates,Plato,1,4.0,9.84,$,12.4,9780140455496,15,dataset/History-Archaeology/0000394.jpg
Arabian Sands,Wilfred Thesiger,1,4.0,10.44,$,12.9,9780141442075,15,dataset/History-Archaeology/0000395.jpg
Dynasty,Tom Holland,1,4.0,8.17,$,15.0,9780349123837,15,dataset/History-Archaeology/0000397.jpg
Fall of the Roman Republic,Plutarch,1,4.0,12.98,$,16.0,9780140449341,15,dataset/History-Archaeology/0000398.jpg
Collected Poems,Philip Larkin,1,4.0,14.27,$,18.0,9780571216543,15,dataset/History-Archaeology/0000399.jpg
Fear and Loathing on the Campaign Trail '72,Hunter S. Thompson,1,4.0,12.08,$,13.9,9780007204489,15,dataset/History-Archaeology/0000400.jpg
Babylon's Ark,Lawrence Anthony,1,4.5,10.27,$,15.0,9780312382155,15,dataset/History-Archaeology/0000401.jpg
The Sociology Book,DK,2,4.0,21.88,$,22.0,9780241182291,15,dataset/History-Archaeology/0000402.jpg
A Bond Undone,Jin Yong,1,4.5,14.78,$,19.1,9780857054616,15,dataset/History-Archaeology/0000403.jpg
The Bible Unearthed,Israel Finkelstein,1,4.0,11.78,$,16.0,9780684869131,15,dataset/History-Archaeology/0000404.jpg
The Secret History of the World,Jonathan Black,1,3.5,12.43,$,16.0,9780857380975,15,dataset/History-Archaeology/0000407.jpg
The Fall of the Ottomans,Eugene Rogan,1,4.0,9.52,$,13.9,9781846144394,15,dataset/History-Archaeology/0000409.jpg
Cod,Mark Kurlansky,1,4.0,7.36,$,13.9,9780099268703,15,dataset/History-Archaeology/0000410.jpg
Churchill's Ministry of Ungentlemanly Warfare,Giles Milton,1,4.5,9.53,$,13.9,9781444798982,15,dataset/History-Archaeology/0000411.jpg
The Age Of Revolution,Eric Hobsbawm,1,4.0,12.9,$,18.0,9780349104843,15,dataset/History-Archaeology/0000412.jpg
We Wish to Inform You That Tomorrow We Will Be Killed With Our Families,Philip Gourevitch,1,4.0,9.15,$,12.9,9781447275268,15,dataset/History-Archaeology/0000413.jpg
The Campaigns of Alexander,Arrian,1,4.0,10.57,$,12.9,9780140442533,15,dataset/History-Archaeology/0000414.jpg
Anne Frank's Diary: The Graphic Adaptation,Anne Frank,1,4.0,15.92,$,20.1,9780241978641,15,dataset/History-Archaeology/0000415.jpg
The Big Short,Michael Lewis,1,4.5,7.58,$,7.8,9780393353150,15,dataset/History-Archaeology/0000416.jpg
Survival in Auschwitz,Primo Levi,1,4.5,9.9,$,9.99,9789562915304,15,dataset/History-Archaeology/0000417.jpg
"This Way for the Gas, Ladies and Gentlemen",Tadeusz Borowski,1,4.0,8.81,$,11.4,9780140186246,15,dataset/History-Archaeology/0000418.jpg
Mr Nice,Howard Marks,1,4.0,7.09,$,13.9,9780749395698,15,dataset/History-Archaeology/0000419.jpg
The Volunteer,Jack Fairweather,1,4.5,18.6,$,20.1,9780753545171,15,dataset/History-Archaeology/0000420.jpg
This is Not Propaganda,Peter Pomerantsev,1,4.5,14.59,$,17.0,9780571338634,15,dataset/History-Archaeology/0000422.jpg
"""The Prize: The Epic Quest for Oil, Money and Power """,Daniel Yergin,1,4.5,18.59,$,21.5,9781439110126,15,dataset/History-Archaeology/0000424.jpg
Imperialism: The Highest Stage of Capitalism,Vladimir Lenin,1,4.0,5.34,$,6.2,9780141192567,15,dataset/History-Archaeology/0000425.jpg
Making Sense of the Troubles,David McKittrick,1,4.0,16.07,$,18.0,9780241962657,15,dataset/History-Archaeology/0000426.jpg
Boomerang,Michael Lewis,1,4.0,9.99,$,12.4,9780241955024,15,dataset/History-Archaeology/0000427.jpg
The Bolter,Frances Osborne,1,3.5,8.66,$,12.4,9781844084807,15,dataset/History-Archaeology/0000428.jpg
The Boy Who Followed His Father into Auschwitz,Jeremy Dronfield,1,4.5,9.34,$,11.4,9780241359174,15,dataset/History-Archaeology/0000430.jpg
Why I'm No Longer Talking to White People About Race,Reni Eddo-Lodge,2,4.5,16.31,$,21.1,9781408870556,15,dataset/History-Archaeology/0000431.jpg
Unbroken,Laura Hillenbrand,1,4.5,15.81,$,17.0,9780812974492,15,dataset/History-Archaeology/0000432.jpg
Friday Night Lights,H. G. Bissinger,1,4.0,11.7,$,13.9,9780224076746,15,dataset/History-Archaeology/0000433.jpg
First Man In,Ant Middleton,1,4.0,9.51,$,11.4,9780008245733,15,dataset/History-Archaeology/0000434.jpg
The Shadow of the Sun,Ryszard Kapuscinski,1,4.5,10.08,$,12.9,9780140292626,15,dataset/History-Archaeology/0000436.jpg
Ardennes 1944,Antony Beevor,1,4.0,11.2,$,12.9,9780241975152,15,dataset/History-Archaeology/0000437.jpg
Lady Almina and the Real Downton Abbey,The Countess of Carnarvon,1,3.5,11.73,$,16.0,9780770435622,15,dataset/History-Archaeology/0000438.jpg
Stranger Things: Worlds Turned Upside Down,Gina McIntyre,2,4.5,28.18,$,30.9,9781780899602,15,dataset/History-Archaeology/0000439.jpg
Supernatural,Graham Hancock,1,4.0,15.09,$,16.0,9780099474159,15,dataset/History-Archaeology/0000440.jpg
Napoleon the Great,Andrew Roberts,1,4.0,17.28,$,19.1,9780141032016,15,dataset/History-Archaeology/0000442.jpg
Black Like Me,John Howard Griffin,1,4.0,8.33,$,10.3,9780451234216,15,dataset/History-Archaeology/0000443.jpg
No Easy Day,Mark Owen,1,4.0,9.56,$,11.4,9781405911894,15,dataset/History-Archaeology/0000444.jpg
Mudlarking,Lara Maiklem,2,4.5,19.18,$,23.0,9781408889213,15,dataset/History-Archaeology/0000445.jpg
Turn Right At Machu Picchu,Mark Adams,1,4.0,13.4,$,17.0,9780452297982,15,dataset/History-Archaeology/0000446.jpg
1491 (Second Edition),Charles C Mann,1,4.0,16.06,$,16.95,9781400032051,15,dataset/History-Archaeology/0000447.jpg
Confronting the Classics,Mary Beard,1,3.5,9.48,$,12.9,9781781250495,15,dataset/History-Archaeology/0000449.jpg
Hitler,Ian Kershaw,1,4.5,19.51,$,21.1,9780141035888,15,dataset/History-Archaeology/0000450.jpg
Carrying the Fire,Michael Collins,1,4.5,11.12,$,13.9,9781509896578,15,dataset/History-Archaeology/0000451.jpg
Brunel,Steven Brindle,1,4.0,8.64,$,12.4,9780753821251,15,dataset/History-Archaeology/0000452.jpg
The Book Of Five Rings,Miyamoto Musashi,2,4.0,14.45,$,20.1,9781590309841,15,dataset/History-Archaeology/0000453.jpg
Lee Kuan Yew,Graham Allison,2,4.0,18.67,$,21.1,9780262019125,15,dataset/History-Archaeology/0000454.jpg
"Man's Search for Meaning, Gift Edition",Viktor E Frankl,2,4.5,19.68,$,27.5,9780807060100,15,dataset/History-Archaeology/0000456.jpg
The Crossing Places,Elly Griffiths,1,4.0,7.9,$,11.4,9781786481863,15,dataset/History-Archaeology/0000459.jpg
The Egyptian Book of the Dead,John Romer,1,4.0,20.87,$,24.0,9780140455502,15,dataset/History-Archaeology/0000460.jpg
Stalin,Simon Sebag Montefiore,1,4.0,13.28,$,16.0,9781780228358,15,dataset/History-Archaeology/0000461.jpg
Salt,Mark Kurlansky,1,3.5,13.04,$,13.9,9780099281993,15,dataset/History-Archaeology/0000462.jpg
Persepolis I & II,Marjane Satrapi,1,4.5,17.93,$,21.1,9780224080392,15,dataset/History-Archaeology/0000463.jpg
Fear and Loathing in Las Vegas,Hunter S. Thompson,1,4.0,12.24,$,15.0,9780679785897,15,dataset/History-Archaeology/0000465.jpg
The Story of the Jews,Simon Schama,1,4.0,13.31,$,15.0,9780099546689,15,dataset/History-Archaeology/0000466.jpg
Atlantic,Simon Winchester,1,3.5,12.13,$,13.9,9780007341399,15,dataset/History-Archaeology/0000467.jpg
I Have Lived A Thousand Years: Growing up in the Holocaust,Livia Bitton-Jackson,1,4.0,6.37,$,7.8,9780689823954,15,dataset/History-Archaeology/0000468.jpg
The Histories,Herodotus,1,4.0,11.36,$,12.4,9780199535668,15,dataset/History-Archaeology/0000469.jpg
Time's Convert,Deborah Harkness,1,4.0,9.41,$,11.4,9781472237354,15,dataset/History-Archaeology/0000470.jpg
The Man Who Loved China,Author and Historian Simon Winchester,1,4.0,15.36,$,16.0,9780060884611,15,dataset/History-Archaeology/0000471.jpg
The Forgotten Highlander,Alistair Urquhart,1,4.5,7.58,$,12.4,9780349122571,15,dataset/History-Archaeology/0000472.jpg
The Boys in the Boat,Daniel James Brown,1,4.5,15.35,$,17.0,9780143125471,15,dataset/History-Archaeology/0000473.jpg
Fingerprints Of The Gods,Graham Hancock,1,4.0,23.96,$,24.0,9780712679060,15,dataset/History-Archaeology/0000475.jpg
How to be a Victorian,Ruth Goodman,1,4.0,11.26,$,12.9,9780670921362,15,dataset/History-Archaeology/0000476.jpg
Mein Kampf,Adolf Hitler,1,3.0,20.1,$,21.66,9780395925034,15,dataset/History-Archaeology/0000477.jpg
The Square and the Tower,Niall Ferguson,1,3.5,12.34,$,15.0,9780141984810,15,dataset/History-Archaeology/0000478.jpg
The Rise and Fall of the Third Reich,William L Shirer,1,4.0,24.56,$,31.5,9781451651683,15,dataset/History-Archaeology/0000479.jpg
Arnhem,Antony Beevor,1,4.0,19.6,$,20.1,9780241326763,15,dataset/History-Archaeology/0000480.jpg
Incidents in the Life of a Slave Girl,Harriet Jacobs,1,4.0,4.5,$,5.0,9780486419312,15,dataset/History-Archaeology/0000481.jpg
A Higher Call,Adam Makos,1,4.5,10.78,$,12.4,9781782392569,15,dataset/History-Archaeology/0000482.jpg
Swiss Watching,Diccon Bewes,1,4.0,11.67,$,17.0,9781857885873,15,dataset/History-Archaeology/0000483.jpg
The Time Traveller's Guide to Elizabethan England,Ian Mortimer,1,4.0,11.01,$,12.9,9780099542070,15,dataset/History-Archaeology/0000484.jpg
Inglorious Empire,Shashi Tharoor,2,4.0,20.76,$,24.0,9781849048088,15,dataset/History-Archaeology/0000486.jpg
Cultural Amnesia,Clive James,1,4.0,15.87,$,21.1,9780330481755,15,dataset/History-Archaeology/0000490.jpg
Voices from Chernobyl,Svetlana Alexievich,2,4.5,23.27,$,31.5,9781564784018,15,dataset/History-Archaeology/0000492.jpg
Cinematic Storytelling,Jennifer Van Sijll,1,4.0,15.99,$,17.0,9781932907056,15,dataset/History-Archaeology/0000493.jpg
Band Of Brothers,Stephen E. Ambrose,1,4.5,7.45,$,11.4,9781471158292,15,dataset/History-Archaeology/0000494.jpg
Maus: My Father Bleeds History v. 1,Art Spiegelman,1,4.5,14.27,$,15.05,9780394747231,15,dataset/History-Archaeology/0000495.jpg
Strategy,Sir Lawrence Freedman,2,4.0,24.41,$,31.4,9780199325153,15,dataset/History-Archaeology/0000497.jpg
The Wealth of Nations,Adam Smith,1,4.0,11.34,$,12.9,9780140432084,15,dataset/History-Archaeology/0000498.jpg
The Plantagenets,Derek Wilson,1,4.0,13.38,$,16.0,9781782069416,15,dataset/History-Archaeology/0000499.jpg
D-Day,Antony Beevor,1,4.0,12.35,$,12.4,9780241968970,15,dataset/History-Archaeology/0000501.jpg
Heretic,Ayaan Hirsi Ali,1,4.0,9.25,$,12.4,9780062333940,15,dataset/History-Archaeology/0000502.jpg
Vanity Fair 100 Years:From the Jazz Age to Our Age,Graydon Carter,2,4.5,67.28,$,68.4,9781419708633,15,dataset/History-Archaeology/0000503.jpg
A Practical Guide to the Runes,Lisa Peschel,1,4.0,7.69,$,8.8,9780875425931,15,dataset/History-Archaeology/0000505.jpg
The Penguin History of the World,J. M. Roberts,1,4.0,21.19,$,23.0,9781846144431,15,dataset/History-Archaeology/0000506.jpg
100 Tricks to Appear Smart In Meetings,Sarah Cooper,2,4.0,12.09,$,12.9,9781910931189,15,dataset/History-Archaeology/0000507.jpg
The Dressmaker's Secret,Charlotte Betts,1,4.0,5.08,$,11.4,9780349414164,15,dataset/History-Archaeology/0000508.jpg
The Wicked Wit of Winston Churchill,Dominique Enright,2,4.0,7.37,$,12.4,9781843175650,15,dataset/History-Archaeology/0000509.jpg
The Man Without a Face,Masha Gessen,1,4.0,9.48,$,12.9,9781847084231,15,dataset/History-Archaeology/0000510.jpg
Parenting for a Peaceful World,Robin Grille,1,4.5,11.32,$,12.4,9781903275542,15,dataset/History-Archaeology/0000511.jpg
The Diary of a Young Girl,Anne Frank,1,4.0,9.49,$,13.0,9780141182759,15,dataset/History-Archaeology/0000512.jpg
Bravo Two Zero,Andy McNab,1,4.0,7.98,$,8.3,9780440218807,15,dataset/History-Archaeology/0000514.jpg
The Age Of Empire,Eric Hobsbawm,1,4.0,13.32,$,18.0,9780349105987,15,dataset/History-Archaeology/0000515.jpg
The Great Successor,Anna Fifield,2,4.0,15.3,$,24.0,9781529387216,15,dataset/History-Archaeology/0000516.jpg
Culture And Imperialism,Edward W. Said,1,4.0,14.63,$,16.0,9780099967507,15,dataset/History-Archaeology/0000517.jpg
Hiroshima,John Hersey,1,4.0,9.61,$,12.4,9780141184371,15,dataset/History-Archaeology/0000518.jpg
The Forgotten Soldier,Guy Sajer,1,4.5,12.38,$,16.0,9780304352401,15,dataset/History-Archaeology/0000519.jpg
Thomas Cromwell,Diarmaid MacCulloch,1,4.0,14.92,$,17.0,9780241952337,15,dataset/History-Archaeology/0000520.jpg
A Brief History of Life in the Middle Ages,Martyn Whittock,1,3.5,5.0,$,12.4,9781845296858,15,dataset/History-Archaeology/0000521.jpg
Citizens,Simon Schama,1,4.0,20.72,$,24.0,9780141017273,15,dataset/History-Archaeology/0000522.jpg
First They Killed My Father,Loung Ung,1,4.5,13.18,$,14.99,9780060856267,15,dataset/History-Archaeology/0000523.jpg
Thomas Jefferson,Christopher Hitchens,1,4.0,12.7,$,15.8,9780060837068,15,dataset/History-Archaeology/0000524.jpg
Lysistrata and Other Plays,Aristophanes,1,4.0,10.02,$,12.4,9780140448146,15,dataset/History-Archaeology/0000525.jpg
The Durrells of Corfu,Michael Haag,1,4.0,8.48,$,11.4,9781781257883,15,dataset/History-Archaeology/0000526.jpg
The Penguin History of New Zealand,Michael King,1,4.0,21.98,$,26.0,9780143567578,15,dataset/History-Archaeology/0000527.jpg
The French Revolution: A Very Short Introduction,Professor William Doyle,1,3.5,6.86,$,10.3,9780192853967,15,dataset/History-Archaeology/0000528.jpg
The Diary of a Young Girl,Anne Frank,1,4.0,9.49,$,11.4,9780241952443,15,dataset/History-Archaeology/0000530.jpg
The Shortest History of Germany,James Hawes,1,4.0,9.75,$,11.4,9781910400739,15,dataset/History-Archaeology/0000532.jpg
Bombshell,Ludwig Leidig,1,5.0,13.51,$,15.58,9781625163462,15,dataset/History-Archaeology/0000533.jpg
The Unwomanly Face of War,Svetlana Alexievich,1,4.5,10.37,$,12.4,9780141983530,15,dataset/History-Archaeology/0000534.jpg
1066 and All That,W. C. Sellar,1,4.0,10.15,$,12.9,9780413772701,15,dataset/History-Archaeology/0000535.jpg
With the Old Breed,Eugene B. Sledge,1,4.5,10.57,$,12.4,9780091937522,15,dataset/History-Archaeology/0000537.jpg
Fate is the Hunter,Ernest K. Gann,1,4.5,11.21,$,12.9,9781908059024,15,dataset/History-Archaeology/0000538.jpg
A Short History Of Disease,Sean Martin,1,4.0,7.52,$,12.4,9781843444190,15,dataset/History-Archaeology/0000539.jpg
Midnight in Chernobyl,Adam Higginbotham,2,4.5,22.62,$,24.0,9780593076835,15,dataset/History-Archaeology/0000540.jpg
Japanese Candlestick Charting Techniques,Steve Nison,2,4.5,55.99,$,100.3,9780735201811,15,dataset/History-Archaeology/0000541.jpg
Marie Antoinette,Lady Antonia Fraser,1,4.0,8.59,$,19.1,9780753813058,15,dataset/History-Archaeology/0000542.jpg
From the Holy Mountain,William Dalrymple,1,4.5,12.36,$,13.9,9780006547747,15,dataset/History-Archaeology/0000543.jpg
The Electric Kool-Aid Acid Test,Tom Wolfe,1,4.0,16.97,$,16.99,9780312427597,15,dataset/History-Archaeology/0000544.jpg
The Pillow Book,Sei Shonagon,1,4.0,11.23,$,13.9,9780140448061,15,dataset/History-Archaeology/0000545.jpg
A Scandalous Life,Mary S. Lovell,1,4.0,11.16,$,13.9,9781857024692,15,dataset/History-Archaeology/0000547.jpg
Rejected Princesses,Jason Porath,2,4.5,23.02,$,26.5,9780062405371,15,dataset/History-Archaeology/0000548.jpg
The Woman In Blue,Elly Griffiths,1,4.0,8.19,$,11.4,9781848663374,15,dataset/History-Archaeology/0000549.jpg
The History of Jazz,Ted Gioia,1,4.0,13.7,$,16.0,9780195399707,15,dataset/History-Archaeology/0000550.jpg
Stuff Matters,Mark Miodownik,1,4.0,13.49,$,20.1,9780544483941,15,dataset/History-Archaeology/0000551.jpg
A History of the World in 6 Glasses,Tom Standage,1,4.0,15.45,$,17.0,9780802715524,15,dataset/History-Archaeology/0000552.jpg
Orientalism,Edward W. Said,1,4.0,13.82,$,17.0,9780394740676,15,dataset/History-Archaeology/0000553.jpg
Iron Curtain,Anne Applebaum,1,4.0,14.14,$,16.0,9780141021874,15,dataset/History-Archaeology/0000554.jpg
Battle Cry of Freedom,James M. McPherson,1,4.5,16.46,$,19.6,9780195168952,15,dataset/History-Archaeology/0000555.jpg
Letters to the Midwife,Jennifer Worth,1,4.0,8.09,$,11.4,9781780224640,15,dataset/History-Archaeology/0000556.jpg
Death of a Naturalist,Seamus Heaney,1,4.5,9.94,$,13.9,9780571230839,15,dataset/History-Archaeology/0000557.jpg
Sapiens,Yuval Noah Harari,1,4.5,19.27,$,20.1,9788499926223,15,dataset/History-Archaeology/0000558.jpg
The Pigeon Tunnel,John Le Carré,1,4.0,9.85,$,11.5,9780241976890,15,dataset/History-Archaeology/0000559.jpg
"A Peace to End All Peace, 20th Anniversary Edition",David Fromkin,1,4.0,21.98,$,25.2,9780805088090,15,dataset/History-Archaeology/0000560.jpg
The History of the Ancient World,Susan Wise Bauer,2,4.0,23.24,$,29.0,9780393059748,15,dataset/History-Archaeology/0000561.jpg
The Rights of Man,Thomas Paine,1,4.0,4.63,$,5.0,9780486408934,15,dataset/History-Archaeology/0000562.jpg
The Coming of the Third Reich,Richard J. Evans,1,4.5,17.09,$,19.1,9780141009759,15,dataset/History-Archaeology/0000563.jpg
